4.5362223278280400e-01, 7.9528487295462802e-02, 5.8474500423282352e-02
4.7273501312545135e-01, 8.2006404774917982e-02, 5.9831546238792582e-02
4.7273375441865662e-01, 8.2016331459342035e-02, 5.9336309283097841e-02
4.7277598204492594e-01, 8.1779808807449866e-02, 5.8869579814144743e-02
4.7287022378452059e-01, 8.1236425571329957e-02, 5.8507402208942114e-02
4.9199559569477974e-01, 8.3622047448970616e-02, 5.9869748685132639e-02
4.9199106512639684e-01, 8.3651385822446744e-02, 5.9377617915918494e-02
4.9202839179420488e-01, 8.3440162172763982e-02, 5.8909224848365006e-02
4.9211550256439179e-01, 8.2929606248291737e-02, 5.8540692875934448e-02
5.1125134613757062e-01, 8.5234786771555424e-02, 5.9907236535934077e-02
5.1124367842909868e-01, 8.5283168689476579e-02, 5.9419071752704195e-02
5.1127624196006949e-01, 8.5096891933277755e-02, 5.8950400959285283e-02
5.1135621028510114e-01, 8.4621044698114864e-02, 5.8574431665063043e-02
5.3050065820036962e-01, 8.6858854129670149e-02, 5.9944384701218836e-02
5.3048996604470100e-01, 8.6925985580481369e-02, 5.9460554824292626e-02
5.3051792239443929e-01, 8.6763804834728953e-02, 5.8992524873883172e-02
5.3059073426448478e-01, 8.6324092631801436e-02, 5.8608726985576259e-02
5.4974193691857343e-01, 8.8508274047141511e-02, 5.9981826203725504e-02
5.4972828232612458e-01, 8.8594278564932211e-02, 5.9503193216095741e-02
5.4975173167775249e-01, 8.8455763530368547e-02, 5.9036593207789090e-02
5.4981731355868513e-01, 8.8053785820193409e-02, 5.8644725027428776e-02
5.6278269682686033e-01, 8.9648191240236319e-02, 6.0007562257816296e-02
5.6276706143428090e-01, 8.9747158570356339e-02, 5.9532398293366477e-02
5.6278755428958893e-01, 8.9623966799021099e-02, 5.9066752331323719e-02
5.6284825149136286e-01, 8.9247655599031084e-02, 5.8669897869986498e-02
5.7178872066205200e-01, 9.0448530562732887e-02, 6.0025693538527769e-02
5.7177170650078168e-01, 9.0556530039886174e-02, 5.9553378035195587e-02
5.7179013646778787e-01, 9.0444088096030273e-02, 5.9088574445399528e-02
5.7184741406237605e-01, 9.0085798432906039e-02, 5.8688385355217677e-02
5.7800703859143476e-01, 9.1008267082337987e-02, 6.0038333735976286e-02
5.7798909076167071e-01, 9.1122553514440929e-02, 5.9566785069803181e-02
5.7800621307546607e-01, 9.1016493358047859e-02, 5.9101854024029010e-02
5.7806126586285045e-01, 9.0669341623173333e-02, 5.8700140751164524e-02
5.8230194544639424e-01, 9.1398485321058043e-02, 6.0047265048557272e-02
5.8228333747684968e-01, 9.1517207251710947e-02, 5.9578019972672334e-02
5.8229942681948232e-01, 9.1416897728534147e-02, 5.9113899561643653e-02
5.8235279158681663e-01, 9.1078968243644115e-02, 5.8710450554155989e-02
5.8526843634402592e-01, 9.1669862616445774e-02, 6.0053463024010947e-02
5.8524937075757477e-01, 9.1791664667717807e-02, 5.9585346632975038e-02
5.8526478154601935e-01, 9.1694941899460120e-02, 5.9121514035721467e-02
5.8531702462749025e-01, 9.1362875090914619e-02, 5.8717146203526215e-02
5.8731742454213653e-01, 9.1858223556456786e-02, 6.0057754522180810e-02
5.8729803905230638e-01, 9.1982168519757476e-02, 5.9590054525752952e-02
5.8731300537306885e-01, 9.1887637408305536e-02, 5.9126210074094021e-02
5.8736450499294113e-01, 9.1559245803144312e-02, 5.8721391217978092e-02
5.8873269330671374e-01, 9.1988774904220055e-02, 6.0060725059446693e-02
5.8871308732076488e-01, 9.2114211120348385e-02, 5.9593136021809469e-02
5.8872776088948098e-01, 9.2021058215891766e-02, 5.9129180085741306e-02
5.8877876509594429e-01, 9.1695025585546264e-02, 5.8724134000287774e-02
5.8971026536977889e-01, 9.2079167581350652e-02, 6.0062780415342965e-02
5.8969050723991501e-01, 9.2205640322171198e-02, 5.9595182391157055e-02
5.8970498550147199e-01, 9.2113374666012049e-02, 5.9131099256555172e-02
5.8975565629602023e-01, 9.1788885500204587e-02, 5.8725935495382048e-02
5.9038550099866038e-01, 9.2141708641781880e-02, 6.0064201956521089e-02
5.9036563525034602e-01, 9.2268900572211016e-02, 5.9596556349595653e-02
5.9037997942352527e-01, 9.2177216580413099e-02, 5.9132361102807354e-02
5.9043042138867907e-01, 9.1853752171138614e-02, 5.8727134537204372e-02
5.9085190205126270e-01, 9.2184957240481827e-02, 6.0065184989988189e-02
5.9083196304411945e-01, 9.2312647890739036e-02, 5.9597487523567472e-02
5.9084621716059194e-01, 9.2221351866297596e-02, 5.9133203945823387e-02
5.9089650411572825e-01, 9.1898577204895499e-02, 5.8727942522788262e-02
3.9984399087628747e-01, 3.4092694802389009e-02, -1.5469158706182323e-03
3.9989997501316621e-01, 3.3430086221354287e-02, 1.1102995737548036e-03
3.9860958804633867e-01, 3.3322609704646719e-02, 1.0853204680138168e-03
3.9855357012914699e-01, 3.3986052099516530e-02, -1.5699970396871755e-03
3.9994790827035392e-01, 3.2852175971756367e-02, 4.1042016581089528e-03
3.9865757623206061e-01, 3.2743501840497326e-02, 4.0766994322510826e-03
3.9998104559938347e-01, 3.2446769508807975e-02, 7.3764652389676482e-03
3.9869082638199055e-01, 3.2336124672657209e-02, 7.3457160090492947e-03
3.9999221816850333e-01, 3.2309272244027992e-02, 1.0877335250168015e-02
3.9870219959945435e-01, 3.2195590296762014e-02, 1.0843050542992455e-02
3.9997443262777821e-01, 3.2529186980467188e-02, 1.4536317612221102e-02
3.9868472385949594e-01, 3.2411278300578265e-02, 1.4498877245648649e-02
3.9992214647587548e-01, 3.3166241209194286e-02, 1.8248032779995975e-02
3.9863285077655103e-01, 3.3043157866039279e-02, 1.8208463277437869e-02
3.9983257241817710e-01, 3.4229607265671189e-02, 2.1886272560095867e-02
3.9854375080108928e-01, 3.4101007278368498e-02, 2.1845956171575295e-02
3.9970712423021487e-01, 3.5665152918866641e-02, 2.5333259299686058e-02
3.9841877379397100e-01, 3.5531404257481872e-02, 2.5293415378477152e-02
3.9955042623339776e-01, 3.7380357798597622e-02, 2.8515585061603090e-02
3.9826250201068991e-01, 3.7242173569561020e-02, 2.8477023815801399e-02
3.9936749720742487e-01, 3.9287420449691988e-02, 3.1422196813495201e-02
3.9807992371025464e-01, 3.9145689722420052e-02, 3.1385399525580157e-02
3.9916279681805883e-01, 4.1316254910501032e-02, 3.4069163709116647e-02
3.9787548696712782e-01, 4.1171843440812705e-02, 3.4034386989433493e-02
3.9894108101609460e-01, 4.3405594753604955e-02, 3.6472398820146218e-02
3.9765395071755499e-01, 4.3259227501840358e-02, 3.6439690246745808e-02
3.9870497281414946e-01, 4.5523855816217144e-02, 3.8666556013444063e-02
3.9741793736027153e-01, 4.5376177209681193e-02, 3.8635944025212698e-02
3.9845555421626949e-01, 4.7658028509037623e-02, 4.0689792376686587e-02
3.9716852311533629e-01, 4.7509668449313043e-02, 4.0661320101438816e-02
3.9819569175336611e-01, 4.9782967940882779e-02, 4.2556543752442402e-02
3.9690858757576558e-01, 4.9634394411647034e-02, 4.2530168884135779e-02
3.9792508547481564e-01, 5.1901922632742514e-02, 4.4298042570095800e-02
3.9663782541457698e-01, 5.1753603260019390e-02, 4.4273812957519913e-02
3.9764363048438811e-01, 5.4016140163510050e-02, 4.5934787868652141e-02
3.9635612211861726e-01, 5.3868585085296183e-02, 4.5912738198740116e-02
3.9735463539057192e-01, 5.6102560629314208e-02, 4.7465380467177028e-02
3.9606680579403175e-01, 5.5956101973892600e-02, 4.7445479575237696e-02
3.9705891979743724e-01, 5.8158448251039982e-02, 4.8904118492663476e-02
3.9577069484101951e-01, 5.8013421766490963e-02, 4.8886323706312233e-02
3.9675715172180476e-01, 6.0182424080596528e-02, 5.0261363722962575e-02
3.9546845757395344e-01, 6.0039146097176754e-02, 5.0245673862367973e-02
3.9645131282277396e-01, 6.2164879051191405e-02, 5.1539167666142513e-02
3.9516208255045349e-01, 6.2023612555127991e-02, 5.1525569987188595e-02
3.9614385273984076e-01, 6.4094462890002230e-02, 5.2738837173640966e-02
3.9485402504403189e-01, 6.3955444698063274e-02, 5.2727284436363035e-02
3.9583973311116638e-01, 6.5946033401143606e-02, 5.3853594222143288e-02
3.9454926881244695e-01, 6.5809379875239521e-02, 5.3843985680166864e-02
3.9554581555300389e-01, 6.7685990994652973e-02, 5.4871426629253754e-02
3.9425471256553135e-01, 6.7551621889264918e-02, 5.4863588081273916e-02
3.9526678126853221e-01, 6.9296199488670593e-02, 5.5789280029531110e-02
3.9397505493570967e-01, 6.9163979703343786e-02, 5.5783007273689053e-02
3.9500773404709877e-01, 7.0757233340719802e-02, 5.6603641572567850e-02
3.9371541623012157e-01, 7.0626985088860589e-02, 5.6598732860438733e-02
3.9477581553691682e-01, 7.2039296343199638e-02, 5.7304932664489237e-02
3.9348296277753725e-01, 7.1910764172070735e-02, 5.7301175102248178e-02
3.9457456700135879e-01, 7.3132958930567663e-02, 5.7893249800750432e-02
3.9328122537241877e-01, 7.3006011872782078e-02, 5.7890512574169460e-02
4.0156039649620928e-01, 3.4234507488993836e-02, -1.5162246074169662e-03
4.0161633695607840e-01, 3.3572994777312633e-02, 1.1435207197986281e-03
4.0166419801063469e-01, 3.2996668644529437e-02, 4.1407880490856672e-03
4.0169718616531536e-01, 3.2593873958037950e-02, 7.4173825271483121e-03
4.0170809199603030e-01, 3.2460414903605565e-02, 1.0922970887095984e-02
4.0168989430459773e-01, 3.2685952260180513e-02, 1.4586167456604555e-02
4.0163705824890561e-01, 3.3329894497965827e-02, 1.8300730037867939e-02
4.0154685350768377e-01, 3.4400599835143771e-02, 2.1939975778875073e-02
4.0142077887748084e-01, 3.5842991791499877e-02, 2.5386344695823539e-02
4.0126351461465892e-01, 3.7564091002318264e-02, 2.8566974679536523e-02
4.0108011977242464e-01, 3.9475865171260928e-02, 3.1471250394247460e-02
4.0087506941068407e-01, 4.1508259330305310e-02, 3.4115540231924084e-02
4.0065311531355263e-01, 4.3600196417159953e-02, 3.6516033889146010e-02
4.0041688145063903e-01, 4.5720197755352535e-02, 3.8707411581806704e-02
4.0016745750886712e-01, 4.7855273066986476e-02, 4.0727810940943833e-02
3.9990769248645008e-01, 4.9980494713801768e-02, 4.2591779295688185e-02
3.9963729384785074e-01, 5.2099108738738034e-02, 4.4330432110729165e-02
3.9935616938568907e-01, 5.4212307194957413e-02, 4.5964284917402259e-02
3.9906760170639272e-01, 5.6297267949711322e-02, 4.7492024632150159e-02
3.9877241216626735e-01, 5.8351248520029625e-02, 4.8927967275756913e-02
3.9847126825303386e-01, 6.0372897366789746e-02, 5.0282417207185917e-02
3.9816614253254512e-01, 6.2352675551078277e-02, 5.1557442389200896e-02
3.9785947717653608e-01, 6.4279267239282206e-02, 5.2754396192826410e-02
3.9755620431738659e-01, 6.6127691432067440e-02, 5.3866570257156583e-02
3.9726313630206489e-01, 6.7864609476495835e-02, 5.4882051056882875e-02
3.9698493114809674e-01, 6.9471958162379152e-02, 5.5797824173687199e-02
3.9672667066189937e-01, 7.0930368884586231e-02, 5.6610373245826733e-02
3.9649546368338973e-01, 7.2210148599988921e-02, 5.7310134789404027e-02
3.9629486536332892e-01, 7.3301702558703219e-02, 5.7897095323043934e-02
4.0383867669515122e-01, 3.4422684119728979e-02, -1.4755028086124822e-03
4.0389456138480356e-01, 3.3762602814731549e-02, 1.1876099951551159e-03
4.0394232806741087e-01, 3.3188364314417171e-02, 4.1893604179944061e-03
4.0397511972373185e-01, 3.2789020374445740e-02, 7.4717247039533252e-03
4.0398567172020061e-01, 3.2660919318803730e-02, 1.0983603635402003e-02
4.0396692675962598e-01, 3.2893921687371770e-02, 1.4652423396278334e-02
4.0391335991018740e-01, 3.3547016361423466e-02, 1.8370792329353184e-02
4.0382231782096983e-01, 3.4627466636107877e-02, 2.2011395009347158e-02
4.0369541212404925e-01, 3.6078943126155207e-02, 2.5456962151868368e-02
4.0353739733138394e-01, 3.7807856880411460e-02, 2.8635359105530844e-02
4.0335338537074278e-01, 3.9725875055579576e-02, 3.1536551825837297e-02
4.0314787169046779e-01, 4.1762983848425667e-02, 3.4177306587211256e-02
4.0292560219862533e-01, 4.3858361275412573e-02, 3.6574177731504245e-02
4.0268920239049422e-01, 4.5980665696224533e-02, 3.8761882116516898e-02
4.0243977211810739e-01, 4.8116932618144863e-02, 4.0778531555596034e-02
4.0218013683218390e-01, 5.0242526072621960e-02, 4.2638817555035298e-02
4.0191001433241197e-01, 5.2360683253556153e-02, 4.4373705920064073e-02
4.0162932901292370e-01, 5.4472525005487105e-02, 4.6003731532848174e-02
4.0134132890868718e-01, 5.6555545872254739e-02, 4.7527693720591256e-02
4.0104683792735124e-01, 5.8606991573064482e-02, 4.8959936331435881e-02
4.0074652263375599e-01, 6.0625549598642151e-02, 5.0310683726412578e-02
4.0044234367142967e-01, 6.2601772600160116e-02, 5.1582027662094028e-02
4.0013673334025446e-01, 6.4524389864759515e-02, 5.2775384298488714e-02
3.9983458445997855e-01, 6.6368636092514310e-02, 5.3884135060416886e-02
3.9954264410617202e-01, 6.8101517915391874e-02, 5.4896499149494064e-02
3.9926553951264021e-01, 6.9705069033917294e-02, 5.5809515186154200e-02
3.9900832328495334e-01, 7.1159996700674938e-02, 5.6619661705621951e-02
3.9877806075111383e-01, 7.2436744536664738e-02, 5.7317395820083571e-02
3.9857832542796290e-01, 7.3525499249991078e-02, 5.7902556619165831e-02
4.0685575156925502e-01, 3.4671780516007937e-02, -1.4216038258716552e-03
4.0691156618932833e-01, 3.4013554384210450e-02, 1.2459845929195937e-03
4.0695921030038595e-01, 3.3442055362971027e-02, 4.2537000600668274e-03
4.0699174417646833e-01, 3.3047254802029614e-02, 7.5437419631166017e-03
4.0700182783488509e-01, 3.2926246625667406e-02, 1.1063999077879095e-02
4.0698235759468376e-01, 3.3169139583482520e-02, 1.4740316068785904e-02
4.0692782129731569e-01, 3.3834372521712890e-02, 1.8463771199658977e-02
4.0683566986219249e-01, 3.4927733766302621e-02, 2.2106207254433269e-02
4.0670766424526289e-01, 3.6391236328490256e-02, 2.5550743138791410e-02
4.0654865739666374e-01, 3.8130482422461767e-02, 2.8726213001296831e-02
4.0636383020829764e-01, 4.0056751971426788e-02, 3.1623353086131664e-02
4.0615770503824067e-01, 4.2100085891140983e-02, 3.4259457735017970e-02
4.0593501940543947e-01, 4.4200006621649413e-02, 3.6651559609003022e-02
4.0569840128929963e-01, 4.6325348544386732e-02, 3.8834427214528455e-02
4.0544896391115398e-01, 4.8463181985386350e-02, 4.0846137844392602e-02
4.0518950106791007e-01, 5.0589262924626704e-02, 4.2701567240321099e-02
4.0491974517550605e-01, 5.2706806240043300e-02, 4.4431493773258612e-02
4.0463964204303310e-01, 5.4816844569157391e-02, 4.6056471613170030e-02
4.0435239397797895e-01, 5.6897291958215912e-02, 4.7575447592189644e-02
4.0405882855902031e-01, 5.8945374531524583e-02, 4.9002808297866095e-02
4.0375961078060157e-01, 6.0959835724745379e-02, 5.0348665926785559e-02
4.0345668576094695e-01, 6.2931346776311958e-02, 5.1615147303725774e-02
4.0315247278385885e-01, 6.4848695840666146e-02, 5.2803753352237276e-02
4.0285181235109252e-01, 6.6687406319967696e-02, 5.3907979656618872e-02
4.0256136533252884e-01, 6.8414940082212633e-02, 5.4916224515477209e-02
4.0228571817374037e-01, 7.0013459348730794e-02, 5.5825596660036891e-02
4.0202988477290413e-01, 7.1463772322936936e-02, 5.6632567081763598e-02
4.0180087290484134e-01, 7.2736503070552294e-02, 5.7327621212950167e-02
4.0160228028719658e-01, 7.3821550187554846e-02, 5.7910400284942848e-02
4.1084078304824667e-01, 3.5000621305079561e-02, -1.3504595539172281e-03
4.1089651165203689e-01, 3.4344775985709335e-02, 1.3230676821105766e-03
4.1094399783636737e-01, 3.3776854346908615e-02, 4.3387104248121203e-03
4.1097619516875983e-01, 3.3388012805448918e-02, 7.6389564807829791e-03
4.1098566046874174e-01, 3.3276371298781492e-02, 1.1170361149618125e-02
4.1096523104837940e-01, 3.3532340409468751e-02, 1.4856666358597802e-02
4.1090941123809122e-01, 3.4213639518743663e-02, 1.8586915361999991e-02
4.1081579370529658e-01, 3.5324065452956160e-02, 2.2231832812097486e-02
4.1068633629334866e-01, 3.6803446446245308e-02, 2.5675056205526882e-02
4.1052602232966839e-01, 3.8556311550408451e-02, 2.8846709423216762e-02
4.1034012188561553e-01, 4.0493449007316440e-02, 3.1738546862061193e-02
4.1013319267173964e-01, 4.2544972822706799e-02, 3.4368562233745077e-02
4.0990996007331348e-01, 4.4650872013074078e-02, 3.6754411757408081e-02
4.0967305618928207e-01, 4.6780203516023869e-02, 3.8930938033904607e-02
4.0942361165850655e-01, 4.8920085787645937e-02, 4.0936171341299621e-02
4.0916437769299657e-01, 5.1046802047943513e-02, 4.2785219198687933e-02
4.0889510776804405e-01, 5.3163517466484435e-02, 4.4508633204130156e-02
4.0861577464510129e-01, 5.5271162826963649e-02, 4.6126977474945194e-02
4.0832952071173378e-01, 5.7348202133982354e-02, 4.7639396158493615e-02
4.0803717864077305e-01, 5.9391831628584524e-02, 4.9060339247048022e-02
4.0773941084862164e-01, 6.1400874995034098e-02, 5.0399761084762462e-02
4.0743814241337689e-01, 6.3366155226357246e-02, 5.1659841306398030e-02
4.0713577548984964e-01, 6.5276537089042519e-02, 5.2842195051188041e-02
4.0683708103637323e-01, 6.7107930627668982e-02, 5.3940460391528618e-02
4.0654860648440394e-01, 6.8828395170981008e-02, 5.4943278483268854e-02
4.0627488434682513e-01, 7.0420263249222598e-02, 5.5847850059860774e-02
4.0602087733222597e-01, 7.1864477257693404e-02, 5.6650634768360270e-02
4.0579351732908137e-01, 7.3131898501617276e-02, 5.7342157537456390e-02
4.0559643380069438e-01, 7.4212047408773296e-02, 5.7921793484742155e-02
4.1608882513031797e-01, 3.5433260946786442e-02, -1.2563406848602298e-03
4.1614445037800007e-01, 3.4780482199083425e-02, 1.4249519363067934e-03
4.1619173406946236e-01, 3.4217256947161559e-02, 4.4509561936233125e-03
4.1622349478267379e-01, 3.3836237316007420e-02, 7.7645036122063063e-03
4.1623215028097749e-01, 3.3736927524021160e-02, 1.1310379316591256e-02
4.1621046735945921e-01, 3.4010052332611618e-02, 1.5009532434872358e-02
4.1615297523616707e-01, 3.4712349613579364e-02, 1.8748334151946634e-02
4.1605746095806317e-01, 3.5844908872198343e-02, 2.2396087159801938e-02
4.1592613798293598e-01, 3.7344724238605222e-02, 2.5837180661866764e-02
4.1576415813237499e-01, 3.9114946455171086e-02, 2.9003485286396308e-02
4.1557690184015056e-01, 4.1065794443280720e-02, 3.1888098380435270e-02
4.1536897072055434e-01, 4.3127506818461718e-02, 3.4509925299969442e-02
4.1514507123960576e-01, 4.5240720223950398e-02, 3.6887415594291886e-02
4.1490784190289132e-01, 4.7374772625572464e-02, 3.9055506683185678e-02
4.1465843581873402e-01, 4.9516850749672971e-02, 4.1052151335702537e-02
4.1439954697937897e-01, 5.1643946074863625e-02, 4.2892737511471671e-02
4.1413096011717099e-01, 5.3759117503024471e-02, 4.4607551113429893e-02
4.1385268108709822e-01, 5.5863189369439056e-02, 4.6217131251145044e-02
4.1356777445752202e-01, 5.7935338415230589e-02, 4.7720892161805695e-02
4.1327707952691561e-01, 5.9972720852830383e-02, 4.9133366771805027e-02
4.1298125536676566e-01, 6.1974266788204169e-02, 5.0464292736011725e-02
4.1268220126656951e-01, 6.3930992535985817e-02, 5.1715928027236048e-02
4.1238229659421199e-01, 6.5831865559800584e-02, 5.2890036739942470e-02
4.1208621987247340e-01, 6.7653315104892447e-02, 5.3980432070895035e-02
4.1180036960421762e-01, 6.9364183173374311e-02, 5.4976088137024350e-02
4.1152920691569178e-01, 7.0947030325852548e-02, 5.5874323767407363e-02
4.1127762673897744e-01, 7.2382979723144836e-02, 5.6671579971846534e-02
4.1105246091031450e-01, 7.3643206598511396e-02, 5.7358437625271444e-02
4.1085738108302150e-01, 7.4716729040594954e-02, 5.7933930475922581e-02
4.2297705703234217e-01, 3.6000650237136514e-02, -1.1329263324967741e-03
4.2303254748206753e-01, 3.5351701950283108e-02, 1.5586303140179456e-03
4.2307955596497704e-01, 3.4794540659859804e-02, 4.5983651309070561e-03
4.2311073161870222e-01, 3.4423696055821677e-02, 7.9295409322461350e-03
4.2311830150844715e-01, 3.4340584633254498e-02, 1.1494620024245483e-02
4.2309494520187296e-01, 3.4636285156025230e-02, 1.5210850114346988e-02
4.2303522595590898e-01, 3.5366242033995847e-02, 1.8961055210381769e-02
4.2293719747136621e-01, 3.6527869537066264e-02, 2.2612667119245398e-02
4.2280340629554058e-01, 3.8054477126247259e-02, 2.6051079771013452e-02
4.2263922779411889e-01, 3.9847380777194290e-02, 2.9210489948190740e-02
4.2245018138771850e-01, 4.1816116742315591e-02, 3.2085755028129201e-02
4.2224092548408076e-01, 4.3891093724732891e-02, 3.4696979043527955e-02
4.2201613906580371e-01, 4.6013829498416058e-02, 3.7063626946231241e-02
4.2177847151520531e-01, 4.8153999941191968e-02, 3.9220780634573391e-02
4.2152910394085452e-01, 5.0298895518412524e-02, 4.1206279017441505e-02
4.2127065373656136e-01, 5.2426457147078318e-02, 4.3035849011367894e-02
4.2100295209514921e-01, 5.4539537815862342e-02, 4.4739500527365465e-02
4.2072604207788461e-01, 5.6638892400036819e-02, 4.6337660397442769e-02
4.2044289064138557e-01, 5.8704585285985933e-02, 4.7830147303398442e-02
4.2015434407757224e-01, 6.0733735816783575e-02, 4.9231590286733379e-02
4.1986105664371265e-01, 6.2725420250339364e-02, 5.0551428351009432e-02
4.1956489512835154e-01, 6.4670894323827249e-02, 5.1792042191914460e-02
4.1926820887141458e-01, 6.6559261085514035e-02, 5.2955391955499621e-02
4.1897555419278454e-01, 6.8367644416586021e-02, 5.4035499134832965e-02
4.1869313563959326e-01, 7.0065900959606062e-02, 5.5021795436709764e-02
4.1842532042427755e-01, 7.1636894113355568e-02, 5.5911749564543714e-02
4.1817691453184869e-01, 7.3061986029007792e-02, 5.6701775081327038e-02
4.1795461913005127e-01, 7.4312759738828199e-02, 5.7382534040443120e-02
4.1776216060497257e-01, 7.5377581690979439e-02, 5.7952597422941510e-02
4.3198349039511863e-01, 3.6741561123200567e-02, -9.7089667185262156e-04
4.3203881958752344e-01, 3.6097395829710645e-02, 1.7340446138178007e-03
4.3208546850041724e-01, 3.5548098930999437e-02, 4.7917016845516617e-03
4.3211587703538451e-01, 3.5190514200482068e-02, 8.1458354646885851e-03
4.3212201623271945e-01, 3.5128632419666024e-02, 1.1735834359139037e-02
4.3209646387602418e-01, 3.5453854253398795e-02, 1.5474051343324174e-02
4.3203383718781257e-01, 3.6219831340089069e-02, 1.9238656062071386e-02
4.3193255707865941e-01, 3.7418966441266230e-02, 2.2894733125469188e-02
4.3179559545520380e-01, 3.8979874120211047e-02, 2.6329102177040709e-02
4.3162861798266311e-01, 4.0801491668975440e-02, 2.9479105630359870e-02
4.3143731031705279e-01, 4.2792637308101421e-02, 3.2341891674278360e-02
4.3122640024279391e-01, 4.4883994441701824e-02, 3.4939112949444379e-02
4.3100052531831273e-01, 4.7018297610585166e-02, 3.7291498959015713e-02
4.3076235253838580e-01, 4.9165621918378588e-02, 3.9434335967630484e-02
4.3051309676773969e-01, 5.1313424834940634e-02, 4.1405267010498605e-02
4.3025527413262299e-01, 5.3440905254182360e-02, 4.3220416630935114e-02
4.2998878582812289e-01, 5.5550534536580362e-02, 4.4909549571269879e-02
4.2971371280018744e-01, 5.7643103341394303e-02, 4.6492782829758189e-02
4.2943290336154527e-01, 5.9699735095679052e-02, 4.7970580256111568e-02
4.2914720818425833e-01, 6.1717552063581010e-02, 4.9357632878652406e-02
4.2885727671044532e-01, 6.3695807575030697e-02, 5.0662990946525981e-02
4.2856493503120013e-01, 6.5626050317769843e-02, 5.1889224567982492e-02
