5.99433864484791E-01,2.60580085071555E-02,-3.31824610886600E-02,
5.99317448338983E-01,2.86109284069325E-02,-3.50151055885106E-02,
5.99196027757913E-01,3.10502951085350E-02,-3.68461451714683E-02,
5.99071440661757E-01,3.33679612261968E-02,-3.86685876504769E-02,
3.98396305131677E-01,3.58507470640905E-02,-6.29622033167203E-02,
3.98434742141696E-01,3.54210163066617E-02,-6.15108272604721E-02,
3.98428650054607E-01,3.54204858191241E-02,-6.15107481224168E-02,
3.98390213243865E-01,3.58502160594278E-02,-6.29621324735479E-02,
3.98483657340670E-01,3.48664182200723E-02,-5.99641788144508E-02,
3.98477565114273E-01,3.48658873485244E-02,-5.99640896535887E-02,
3.98544357115005E-01,3.41655946319381E-02,-5.83148298536514E-02,
3.98538264855743E-01,3.41650617703657E-02,-5.83147290810298E-02,
3.98617405372796E-01,3.33025035691130E-02,-5.65713794556375E-02,
3.98611313209917E-01,3.33019666245814E-02,-5.65712655002929E-02,
3.98702098627188E-01,3.22727334636898E-02,-5.47581183020035E-02,
3.98696006676466E-01,3.22721901989807E-02,-5.47579904831320E-02,
3.98796654292539E-01,3.10824943337753E-02,-5.29064355147864E-02,
3.98790562634314E-01,3.10819425681070E-02,-5.29062942903291E-02,
3.98898803379697E-01,2.97428599991999E-02,-5.10420825997568E-02,
3.98892712022255E-01,2.97422980875789E-02,-5.10419291878867E-02,
3.99006049862741E-01,2.82677435493307E-02,-4.91836783554280E-02,
3.98999958742359E-01,2.82671704207420E-02,-4.91835144560315E-02,
3.99115748119722E-01,2.66741973576116E-02,-4.73483906949840E-02,
3.99109657105063E-01,2.66736125314663E-02,-4.73482184967803E-02,
3.99225443836065E-01,2.49787549209110E-02,-4.55473753481443E-02,
3.99219352723823E-01,2.49781586745651E-02,-4.55471972812728E-02,
3.99333212829696E-01,2.31922031790019E-02,-4.37822105682979E-02,
3.99327121367890E-01,2.31915963235347E-02,-4.37820290001518E-02,
3.99437628041593E-01,2.13184044543903E-02,-4.20496694451486E-02,
3.99431535951431E-01,2.13177880531735E-02,-4.20494865613861E-02,
3.99537447557931E-01,1.93577096670670E-02,-4.03429537423441E-02,
3.99531354544168E-01,1.93570849071365E-02,-4.03427714334232E-02,
3.99631769330718E-01,1.73014934653450E-02,-3.86515530838507E-02,
3.99625675098140E-01,1.73008613183095E-02,-3.86513729797825E-02,
3.99719846235573E-01,1.51306644662510E-02,-3.69581049194401E-02,
3.99713750486689E-01,1.51300255077430E-02,-3.69579279893210E-02,
3.99800759036952E-01,1.28158188378935E-02,-3.52408696535367E-02,
3.99794661478107E-01,1.28151727887471E-02,-3.52406962607052E-02,
3.98412398720401E-01,3.58521507030230E-02,-6.29623935392083E-02,
3.98450836237449E-01,3.54224187558164E-02,-6.15110393574828E-02,
3.98499751784717E-01,3.48678218608728E-02,-5.99644173444681E-02,
3.98560451625493E-01,3.41670037112467E-02,-5.83150990078900E-02,
3.98633499607874E-01,3.33039236164942E-02,-5.65716833809137E-02,
3.98718192280775E-01,3.22741703876123E-02,-5.47584587966297E-02,
3.98812747152218E-01,3.10839538928762E-02,-5.29068113710256E-02,
3.98914895423548E-01,2.97443465349198E-02,-5.10424906047751E-02,
3.99022141259056E-01,2.82692598871447E-02,-4.91841140253651E-02,
3.99131839215335E-01,2.66757447648751E-02,-4.73488482540751E-02,
3.99241535168050E-01,2.49803326614219E-02,-4.55478483849830E-02,
3.99349305063567E-01,2.31938091090750E-02,-4.37826928353155E-02,
3.99453721913636E-01,2.13200357646089E-02,-4.20501551749369E-02,
3.99553543847774E-01,1.93593632228103E-02,-4.03434379465053E-02,
3.99647868817681E-01,1.73031667036881E-02,-3.86520314602561E-02,
3.99735949704844E-01,1.51323558710266E-02,-3.69585749136914E-02,
3.99816867263168E-01,1.28175291550537E-02,-3.52413303098572E-02,
3.98454915150712E-01,3.58558589183769E-02,-6.29628960610001E-02,
3.98493354006765E-01,3.54261238348415E-02,-6.15115996636052E-02,
3.98542270473767E-01,3.48715300942767E-02,-5.99650474767661E-02,
3.98602970489804E-01,3.41707263171200E-02,-5.83158100381606E-02,
3.98676017744436E-01,3.33076752019292E-02,-5.65724862637679E-02,
3.98760708881139E-01,3.22779665596127E-02,-5.47593582830908E-02,
3.98855261655339E-01,3.10878098629352E-02,-5.29078042710821E-02,
3.98957407771572E-01,2.97482737713634E-02,-5.10435684314122E-02,
3.99064651896611E-01,2.82732658536913E-02,-4.91852649337726E-02,
3.99174349058746E-01,2.66798328086147E-02,-4.73500569869195E-02,
3.99284045636120E-01,2.49845008380254E-02,-4.55490980046238E-02,
3.99391817914463E-01,2.31980517553640E-02,-4.37839668370848E-02,
3.99496239092458E-01,2.13243454591811E-02,-4.20514383221796E-02,
3.99596067414167E-01,1.93637316846064E-02,-4.03447170608307E-02,
3.99690400830456E-01,1.73075871621339E-02,-3.86532951761426E-02,
3.99778492238286E-01,1.51368243214024E-02,-3.69598164820511E-02,
3.99859422363726E-01,1.28220475679194E-02,-3.52425472058461E-02,
3.98567236066129E-01,3.58656557060748E-02,-6.29642235473914E-02,
3.98605678456000E-01,3.54359123847008E-02,-6.15130797759373E-02,
3.98654597349707E-01,3.48813270210914E-02,-5.99667120214232E-02,
3.98715297826583E-01,3.41805612475255E-02,-5.83176882603116E-02,
3.98788343157106E-01,3.33175867180032E-02,-5.65746070997416E-02,
3.98873030235070E-01,3.22879958774356E-02,-5.47617342856356E-02,
3.98967577469179E-01,3.10979971559369E-02,-5.29104270170598E-02,
3.99069717892833E-01,2.97586493298903E-02,-5.10464155046948E-02,
3.99176957500122E-01,2.82838493907511E-02,-4.91883050477594E-02,
3.99286652565629E-01,2.66906331593819E-02,-4.73532498429444E-02,
3.99396350794225E-01,2.49955128700095E-02,-4.55523988575952E-02,
3.99504129368518E-01,2.32092605078807E-02,-4.37873320867329E-02,
3.99608561980806E-01,2.13357313302503E-02,-4.20548277147193E-02,
3.99708407178053E-01,1.93752727975399E-02,-4.03480957818159E-02,
3.99802762908789E-01,1.73192656318096E-02,-3.86566331994957E-02,
3.99890882110617E-01,1.51486295731374E-02,-3.69630959721739E-02,
3.99971845436368E-01,1.28339848067910E-02,-3.52457614935837E-02,
3.98863967967593E-01,3.58915394218909E-02,-6.29677299197097E-02,
3.98902419671162E-01,3.54617746709508E-02,-6.15169891494055E-02,
3.98951344957661E-01,3.49072117422918E-02,-5.99711083807476E-02,
3.99012046640465E-01,3.42065466051553E-02,-5.83226488342826E-02,
3.99085086881116E-01,3.33437745883425E-02,-5.65802083064154E-02,
3.99169763238169E-01,3.23144950424553E-02,-5.47680092968443E-02,
3.99264295843915E-01,3.11249136584374E-02,-5.29173536104722E-02,
3.99366421239020E-01,2.97860631432143E-02,-5.10539344962208E-02,
3.99473648923021E-01,2.83118125595308E-02,-4.91963338207331E-02,
3.99583338463970E-01,2.67191689742028E-02,-4.73616819947398E-02,
3.99693041066618E-01,2.50246078000534E-02,-4.55611161878684E-02,
3.99800836285319E-01,2.32388750329030E-02,-4.37962194261618E-02,
3.99905299114831E-01,2.13658136934864E-02,-4.20637787114299E-02,
4.00005188904370E-01,1.94057652076869E-02,-4.03570184658061E-02,
4.00099603595405E-01,1.73501208501547E-02,-3.86654482447041E-02,
4.00187796231362E-01,1.51798196987658E-02,-3.69717562202936E-02,
4.00268847273658E-01,1.28655235851396E-02,-3.52542493330275E-02,
3.99647880282364E-01,3.59599358303799E-02,-6.29769888728290E-02,
3.99686356425031E-01,3.55301167828451E-02,-6.15273113030051E-02,
3.99735298459982E-01,3.49756152402259E-02,-5.99827153149489E-02,
3.99796003233243E-01,3.42752176170234E-02,-5.83357443539967E-02,
3.99869029964044E-01,3.34129819006048E-02,-5.65949941102107E-02,
3.99953677991426E-01,3.23845253174136E-02,-5.47845730870592E-02,
4.00048171985819E-01,3.11960464261574E-02,-5.29356368899794E-02,
4.00150257730062E-01,2.98585093430094E-02,-5.10737811569018E-02,
4.00257453977150E-01,2.83857094488134E-02,-4.92175258619814E-02,
4.00367129002726E-01,2.67945777342456E-02,-4.73839387307387E-02,
4.00476843222561E-01,2.51014928785194E-02,-4.55841254137216E-02,
4.00584682472687E-01,2.33171320502923E-02,-4.38196769857826E-02,
4.00689225178024E-01,2.14453061120528E-02,-4.20874035841114E-02,
4.00789232821002E-01,1.94863403770987E-02,-4.03805677053577E-02,
4.00883803318548E-01,1.74316540453464E-02,-3.86887122708502E-02,
4.00972189982201E-01,1.52622374593610E-02,-3.69946101707414E-02,
4.01053472781961E-01,1.29488621873691E-02,-3.52766467291326E-02,
4.01718829484866E-01,3.61407387139778E-02,-6.30014198273582E-02,
4.01757369046198E-01,3.57107922318732E-02,-6.15545409869285E-02,
4.01806354359408E-01,3.51564675047907E-02,-6.00133270899097E-02,
4.01867066640738E-01,3.44567879980980E-02,-5.83702751378385E-02,
4.01940057245704E-01,3.35959780545788E-02,-5.66339754930529E-02,
4.02024630386034E-01,3.25696995828161E-02,-5.48282372513243E-02,
4.02119022619528E-01,3.13841329740853E-02,-5.29838307692712E-02,
4.02221003979591E-01,3.00500631258244E-02,-5.11260940386569E-02,
4.02328117617044E-01,2.85810914274466E-02,-4.92733836236169E-02,
4.02437754855093E-01,2.69939471702913E-02,-4.74426026644383E-02,
4.02547500206530E-01,2.53047571298084E-02,-4.56447711750324E-02,
4.02655456204661E-01,2.35240156088710E-02,-4.38815016959164E-02,
4.02760210268233E-01,2.16554495831898E-02,-4.21496644556824E-02,
4.02860529605467E-01,1.96993407052829E-02,-4.04426230181975E-02,
4.02955512034263E-01,1.76471821757342E-02,-3.87500082873824E-02,
4.03044411489325E-01,1.54801010750234E-02,-3.70548150747364E-02,
4.03126306742452E-01,1.31691568941955E-02,-3.53356380320708E-02,
4.07189849150064E-01,3.66191441213941E-02,-6.30657597790164E-02,
4.07228548497209E-01,3.61889698052828E-02,-6.16262066056008E-02,
4.07277641559191E-01,3.56352120333854E-02,-6.00938459830282E-02,
4.07338369250790E-01,3.49375069003946E-02,-5.84610559455239E-02,
4.07411261484990E-01,3.40805244426494E-02,-5.67364142373377E-02,
4.07495636511389E-01,3.30600273298595E-02,-5.49429509409087E-02,
4.07589761677748E-01,3.18821516798213E-02,-5.31104254015980E-02,
4.07691469882345E-01,3.05572233831610E-02,-5.12634960905281E-02,
4.07798368452571E-01,2.90983351708867E-02,-4.94200888305557E-02,
4.07907909825388E-01,2.75216797613173E-02,-4.75966781349614E-02,
4.08017740666310E-01,2.58427414697311E-02,-4.58040427811071E-02,
4.08126008164839E-01,2.40715266994973E-02,-4.40438518637656E-02,
4.08231323149860E-01,2.22115463401890E-02,-4.23131286319989E-02,
4.08332468472042E-01,2.02629607715435E-02,-4.06055056137973E-02,
4.08428541570952E-01,1.82174585282320E-02,-3.89108466136368E-02,
4.08518797349039E-01,1.60565380362751E-02,-3.72127188500481E-02,
4.08602312106691E-01,1.37520060062928E-02,-3.54902850347589E-02,
4.21642873363285E-01,3.78881210697970E-02,-6.32353152744889E-02,
4.21681889572604E-01,3.74582509123649E-02,-6.18151101241557E-02,
4.21731158782689E-01,3.69069193915046E-02,-6.03060997121341E-02,
4.21791821373175E-01,3.62152948216089E-02,-5.87003724336315E-02,
4.21864344773308E-01,3.53692836448274E-02,-5.70064691720831E-02,
4.21948092704844E-01,3.43648022408284E-02,-5.52454262778153E-02,
4.22041412754439E-01,3.32078706356680E-02,-5.34443615037830E-02,
4.22142296244578E-01,3.19077045787537E-02,-5.16261241765750E-02,
4.22248521012187E-01,3.04760502240983E-02,-4.98075065025117E-02,
4.22357702482058E-01,2.89276696964094E-02,-4.80038694927403E-02,
4.22467645272681E-01,2.72764532860913E-02,-4.62252752715064E-02,
4.22576615852700E-01,2.55311214495676E-02,-4.44735135211847E-02,
4.22683286831527E-01,2.36946162250109E-02,-4.27459985345816E-02,
4.22786484076188E-01,2.17667604662913E-02,-4.10370690582851E-02,
4.22885303994088E-01,1.97397402963202E-02,-3.93372297822163E-02,
4.22978997367329E-01,1.75961175777200E-02,-3.76314687627277E-02,
4.23066636081781E-01,1.53096075085871E-02,-3.59005387951868E-02,
4.59822169367696E-01,4.12742687428713E-02,-6.36835429118575E-02,
4.59861056550111E-01,4.08532994329478E-02,-6.23133493001294E-02,
4.59909793516616E-01,4.03168533276535E-02,-6.08643407495258E-02,
4.59969325237066E-01,3.96492335033818E-02,-5.93281416647348E-02,
4.60039924301118E-01,3.88398646758347E-02,-5.77132184117337E-02,
4.60121113264183E-01,3.78845288046389E-02,-5.60357760830226E-02,
4.60211479750814E-01,3.67883725591480E-02,-5.43164782878554E-02,
4.60309366471749E-01,3.55583918815007E-02,-5.25733830730447E-02,
4.60412999027690E-01,3.42028121288031E-02,-5.08204487301644E-02,
4.60520405865338E-01,3.27328505738753E-02,-4.90700619101394E-02,
4.60629797204497E-01,3.11583814638377E-02,-4.73303318769594E-02,
4.60739721808299E-01,2.94853125409341E-02,-4.56028096905198E-02,
4.60849027396434E-01,2.77149883952659E-02,-4.38860053747190E-02,
4.60956653628470E-01,2.58464075128946E-02,-4.21759733216184E-02,
4.61061697967503E-01,2.38729596759350E-02,-4.04650308518783E-02,
4.61163371003589E-01,2.17803395643594E-02,-3.87416080749354E-02,
4.61260724795764E-01,1.95472850391770E-02,-3.69907343798385E-02,
4.97998452609619E-01,4.46939981363831E-02,-6.41334900209125E-02,
4.98035798164409E-01,4.42932359624470E-02,-6.28104781661798E-02,
4.98082593292298E-01,4.37828438651003E-02,-6.14177587752207E-02,
4.98139600018155E-01,4.31500686467724E-02,-5.99466968730374E-02,
4.98206948231279E-01,4.23871881170791E-02,-5.84059980950914E-02,
4.98284316512488E-01,4.14898291475170E-02,-5.68074194454144E-02,
4.98370593251206E-01,4.04613340294583E-02,-5.51660560086356E-02,
4.98464437455022E-01,3.93067921361561E-02,-5.34953904503235E-02,
4.98564483654365E-01,3.80313235458062E-02,-5.18067207968570E-02,
4.98669146107921E-01,3.66428152040201E-02,-5.01094503109432E-02,
4.98777007757167E-01,3.51475566739404E-02,-4.84097138463897E-02,
4.98886883930045E-01,3.35488217036304E-02,-4.67086397538791E-02,
4.98997743141655E-01,3.18471031530953E-02,-4.50052329069666E-02,
4.99108656634629E-01,3.00404501552723E-02,-4.32973811108726E-02,
4.99218727411585E-01,2.81233216989503E-02,-4.15792704617014E-02,
4.99327095333018E-01,2.60848658717269E-02,-3.98425181976636E-02,
4.99432797311293E-01,2.39087307886127E-02,-3.80766097802023E-02,
5.36172466193560E-01,4.81389430373141E-02,-6.45707783089722E-02,
5.36206592333531E-01,4.77720075125280E-02,-6.32883963214837E-02,
5.36249702493316E-01,4.73014224815000E-02,-6.19438906511624E-02,
5.36302425181290E-01,4.67167517810926E-02,-6.05285126375201E-02,
5.36364757017397E-01,4.60130707671207E-02,-5.90514529997204E-02,
5.36436585352764E-01,4.51853353696105E-02,-5.75205198603067E-02,
5.36517244346320E-01,4.42336921550942E-02,-5.59466707058480E-02,
5.36605718764171E-01,4.31613148253962E-02,-5.43390057742639E-02,
5.36700972275430E-01,4.19712309063922E-02,-5.27061214275146E-02,
5.36801883389005E-01,4.06672106662546E-02,-5.10554775323990E-02,
5.36907351036153E-01,3.92526279472254E-02,-4.93909087874022E-02,
5.37016448876394E-01,3.77282076166561E-02,-4.77135390214432E-02,
5.37128244749023E-01,3.60937431402065E-02,-4.60226792885952E-02,
5.37241847261348E-01,3.43473688715954E-02,-4.43173583187921E-02,
5.37356410174324E-01,3.24840943078487E-02,-4.25943055232751E-02,
5.37471001815424E-01,3.04964338427780E-02,-4.08484731540464E-02,
5.37584600341806E-01,2.83733456974424E-02,-3.90734907607664E-02,
5.74346172069341E-01,5.15874267336169E-02,-6.49907786337877E-02,
5.74375957573489E-01,5.12618642947307E-02,-6.37437150780002E-02,
5.74414167833906E-01,5.08395514531839E-02,-6.24405904765292E-02,
5.74461384325417E-01,5.03113581319315E-02,-6.10729139530256E-02,
5.74517525976170E-01,4.96745099075395E-02,-5.96506509298373E-02,
5.74582703849246E-01,4.89230749842349E-02,-5.81778653838194E-02,
5.74656673058993E-01,4.80541995796306E-02,-5.66614592067558E-02,
5.74738838343775E-01,4.70679478935646E-02,-5.51073739424164E-02,
5.74828470376400E-01,4.59653919785063E-02,-5.35214492099155E-02,
5.74924848019503E-01,4.47468700542274E-02,-5.19091331661902E-02,
5.75027231371038E-01,4.34122194009353E-02,-5.02727269046881E-02,
5.75134896606486E-01,4.19602081849852E-02,-4.86130300305907E-02,
5.75247042947685E-01,4.03895228052032E-02,-4.69304713740130E-02,
5.75362798649931E-01,3.86985698844794E-02,-4.52250717399871E-02,
5.75481335338029E-01,3.68832928510473E-02,-4.34959861773155E-02,
5.75601659564087E-01,3.49394825051730E-02,-4.17417411456310E-02,
5.75722706315541E-01,3.28612713282289E-02,-3.99604390322128E-02,
5.88796362329899E-01,5.28879013444307E-02,-6.51477045599747E-02,
5.88824334779574E-01,5.25782616337906E-02,-6.39134062467896E-02,
5.88860507352872E-01,5.21744486925595E-02,-6.26252284965718E-02,
5.88905428309600E-01,5.16679671109236E-02,-6.12747009303190E-02,
5.88959015442076E-01,5.10565602325810E-02,-5.98722056241053E-02,
5.89021455214712E-01,5.03340737498606E-02,-5.84203078388897E-02,
5.89092667915827E-01,4.94964917388065E-02,-5.69243555172479E-02,
5.89172229272141E-01,4.85426256890592E-02,-5.53891874740863E-02,
5.89259538344713E-01,4.74727124618143E-02,-5.38196832326987E-02,
5.89354021132984E-01,4.62858638095217E-02,-5.22204749041443E-02,
5.89455075117648E-01,4.49805971789795E-02,-5.05933383340152E-02,
5.89562061549397E-01,4.35548469679682E-02,-4.89390542050705E-02,
5.89674227044473E-01,4.20069093838492E-02,-4.72585114370738E-02,
5.89790710044343E-01,4.03352447231576E-02,-4.55522019180162E-02,
5.89910685619939E-01,3.85361753422880E-02,-4.38202028081252E-02,
5.90033139202684E-01,3.66066904313942E-02,-4.20625044212006E-02,
5.90156979961808E-01,3.45429631919543E-02,-4.02788339238289E-02,
5.94266259153213E-01,5.33787888628628E-02,-6.52072311031603E-02,
5.94293562227969E-01,5.30749208642212E-02,-6.39778383663350E-02,
5.94328983036452E-01,5.26778303464803E-02,-6.26954133096899E-02,
5.94373055311409E-01,5.21792836838397E-02,-6.13514830784283E-02,
5.94425698098097E-01,5.15772011441398E-02,-5.99565964719894E-02,
5.94487123406360E-01,5.08653746535053E-02,-5.85127295196341E-02,
5.94557313392381E-01,5.00393503928367E-02,-5.70246292677623E-02,
5.94635908391897E-01,4.90974612837731E-02,-5.54967121941648E-02,
5.94722355990631E-01,4.80396251845700E-02,-5.39334962677066E-02,
5.94816137426106E-01,4.68644920784969E-02,-5.23392955365067E-02,
5.94916701135588E-01,4.55700868064435E-02,-5.07156771877915E-02,
5.95023441310692E-01,4.41540184606069E-02,-4.90634214702076E-02,
5.95135623898150E-01,4.26144190471786E-02,-4.73836061464689E-02,
5.95252391083739E-01,4.09497698268986E-02,-4.56769055807302E-02,
5.95372919294758E-01,3.91565365414745E-02,-4.39437441505830E-02,
5.95496187337408E-01,3.72321476097151E-02,-4.21846866294997E-02,
5.95621094326452E-01,3.51735546269653E-02,-4.04000702320456E-02,
5.96336777318947E-01,5.35644056859397E-02,-6.52298057340775E-02,
5.96363830400365E-01,5.32626905870590E-02,-6.40022990752550E-02,
5.96398970259026E-01,5.28681120059959E-02,-6.27220857815525E-02,
5.96442724838815E-01,5.23725388179848E-02,-6.13806905078650E-02,
5.96495013862496E-01,5.17739558628489E-02,-5.99887257604261E-02,
5.96556058599452E-01,5.10661389244997E-02,-5.85479415286915E-02,
5.96625864505369E-01,5.02444689785420E-02,-5.70628549620270E-02,
5.96704096366132E-01,4.93070970082459E-02,-5.55377214249160E-02,
5.96790220186245E-01,4.82538189746321E-02,-5.39769227851590E-02,
5.96883737974068E-01,4.70831111963687E-02,-5.23846503314265E-02,
5.96984117407131E-01,4.57928119897754E-02,-5.07623914567240E-02,
5.97090765168647E-01,4.43804067786607E-02,-4.91109261477730E-02,
5.97202954798754E-01,4.28439622159473E-02,-4.74314062894212E-02,
5.97319829931601E-01,4.11819670956835E-02,-4.57245765319892E-02,
5.97440567434703E-01,3.93909423562226E-02,-4.39909912479142E-02,
5.97564143844776E-01,3.74684801621862E-02,-4.22314359547103E-02,
5.97689454462184E-01,3.54118273491912E-02,-4.04464785934475E-02,
5.97120530706735E-01,5.36346384810390E-02,-6.52383568451697E-02,
5.97147489272853E-01,5.33337335911324E-02,-6.40115683478041E-02,
5.97182522907125E-01,5.29401010193015E-02,-6.27321972167123E-02,
5.97226157319039E-01,5.24456488968986E-02,-6.13917669592973E-02,
5.97278312516091E-01,5.18483861882185E-02,-6.00009142613393E-02,
5.97339213214725E-01,5.11420831462219E-02,-5.85613031499555E-02,
5.97408873669959E-01,5.03220583191655E-02,-5.70773633828839E-02,
5.97486967920635E-01,4.93863937185716E-02,-5.55532891410982E-02,
5.97572968955432E-01,4.83348389451854E-02,-5.39934109374254E-02,
5.97666386618771E-01,4.71658048119739E-02,-5.24018731873936E-02,
5.97766695868656E-01,4.58770589653347E-02,-5.07801330156451E-02,
5.97873308113772E-01,4.44660399931510E-02,-4.91289702398272E-02,
5.97985499809088E-01,4.29307893288561E-02,-4.74495651914530E-02,
5.98102415145220E-01,4.12697985080352E-02,-4.57426893682863E-02,
5.98223231138139E-01,3.94796095639898E-02,-4.40089460571698E-02,
5.98346923500560E-01,3.75578762573385E-02,-4.22492048289915E-02,
5.98472386088636E-01,3.55019572423424E-02,-4.04641209660131E-02,
5.97417200641496E-01,5.36612191864366E-02,-6.52415944962507E-02,
5.97444123581612E-01,5.33606203088141E-02,-6.40150784527863E-02,
